"Plot Title: Site3a, ID 4, 22332697"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 22332697, SEN S/N: 22332697)","Temp, °C (LGR S/N: 22332697, SEN S/N: 22332697)"
552,04/03/27 12:00:00 PM,105.345,4.727
553,04/03/27 01:00:00 PM,105.345,4.727
554,04/03/27 02:00:00 PM,105.329,4.727
555,04/03/27 03:00:00 PM,105.313,4.727
556,04/03/27 04:00:00 PM,105.297,4.727
557,04/03/27 05:00:00 PM,105.313,4.727
558,04/03/27 06:00:00 PM,105.345,4.727
559,04/03/27 07:00:00 PM,105.361,4.727
560,04/03/27 08:00:00 PM,105.410,4.727
561,04/03/27 09:00:00 PM,105.426,4.727
562,04/03/27 10:00:00 PM,105.410,4.727
563,04/03/27 11:00:00 PM,105.443,4.727
564,04/04/27 12:00:00 AM,105.426,4.727
565,04/04/27 01:00:00 AM,105.426,4.727
566,04/04/27 02:00:00 AM,105.410,4.727
567,04/04/27 03:00:00 AM,105.426,4.727
568,04/04/27 04:00:00 AM,105.410,4.727
569,04/04/27 05:00:00 AM,105.394,4.727
570,04/04/27 06:00:00 AM,105.426,4.727
571,04/04/27 07:00:00 AM,105.443,4.727
572,04/04/27 08:00:00 AM,105.410,4.727
573,04/04/27 09:00:00 AM,105.410,4.727
574,04/04/27 10:00:00 AM,105.361,4.727
575,04/04/27 11:00:00 AM,105.313,4.727
576,04/04/27 12:00:00 PM,105.264,4.727
577,04/04/27 01:00:00 PM,105.199,4.727
578,04/04/27 02:00:00 PM,105.118,4.727
579,04/04/27 03:00:00 PM,105.070,4.727
580,04/04/27 04:00:00 PM,105.021,4.727
581,04/04/27 05:00:00 PM,104.989,4.727
582,04/04/27 06:00:00 PM,104.989,4.727
583,04/04/27 07:00:00 PM,105.037,4.727
584,04/04/27 08:00:00 PM,105.037,4.727
585,04/04/27 09:00:00 PM,105.053,4.727
586,04/04/27 10:00:00 PM,105.053,4.727
587,04/04/27 11:00:00 PM,105.053,4.727
588,04/05/27 12:00:00 AM,105.037,4.727
589,04/05/27 01:00:00 AM,105.005,4.727
590,04/05/27 02:00:00 AM,104.972,4.727
591,04/05/27 03:00:00 AM,104.956,4.727
592,04/05/27 04:00:00 AM,104.940,4.727
593,04/05/27 05:00:00 AM,104.924,4.727
594,04/05/27 06:00:00 AM,104.908,4.727
595,04/05/27 07:00:00 AM,104.908,4.727
596,04/05/27 08:00:00 AM,104.891,4.727
597,04/05/27 09:00:00 AM,104.843,4.727
598,04/05/27 10:00:00 AM,104.794,4.727
599,04/05/27 11:00:00 AM,104.713,4.727
600,04/05/27 12:00:00 PM,104.665,4.727
601,04/05/27 01:00:00 PM,104.616,4.727
602,04/05/27 02:00:00 PM,104.535,4.727
603,04/05/27 03:00:00 PM,104.502,4.727
604,04/05/27 04:00:00 PM,104.454,4.727
605,04/05/27 05:00:00 PM,104.405,4.727
606,04/05/27 06:00:00 PM,104.373,4.727
607,04/05/27 07:00:00 PM,104.405,4.727
608,04/05/27 08:00:00 PM,104.438,4.727
609,04/05/27 09:00:00 PM,104.421,4.727
610,04/05/27 10:00:00 PM,104.421,4.727
611,04/05/27 11:00:00 PM,104.405,4.727
612,04/06/27 12:00:00 AM,104.389,4.727
613,04/06/27 01:00:00 AM,104.373,4.727
614,04/06/27 02:00:00 AM,104.340,4.727
615,04/06/27 03:00:00 AM,104.340,4.727
616,04/06/27 04:00:00 AM,104.324,4.727
617,04/06/27 05:00:00 AM,104.276,4.727
618,04/06/27 06:00:00 AM,104.292,4.727
619,04/06/27 07:00:00 AM,104.276,4.727
620,04/06/27 08:00:00 AM,104.243,4.727
621,04/06/27 09:00:00 AM,104.178,4.727
622,04/06/27 10:00:00 AM,104.097,4.727
623,04/06/27 11:00:00 AM,104.000,4.727
624,04/06/27 12:00:00 PM,103.968,4.727
625,04/06/27 01:00:00 PM,103.935,4.727
626,04/06/27 02:00:00 PM,103.854,4.727
627,04/06/27 03:00:00 PM,103.790,4.727
628,04/06/27 04:00:00 PM,103.773,4.727
629,04/06/27 05:00:00 PM,103.806,4.727
630,04/06/27 06:00:00 PM,103.790,4.727
631,04/06/27 07:00:00 PM,103.757,4.727
632,04/06/27 08:00:00 PM,103.790,4.727
633,04/06/27 09:00:00 PM,103.741,4.727
634,04/06/27 10:00:00 PM,103.709,4.727
635,04/06/27 11:00:00 PM,103.660,4.727
636,04/07/27 12:00:00 AM,103.676,4.727
637,04/07/27 01:00:00 AM,103.628,4.727
638,04/07/27 02:00:00 AM,103.595,4.727
639,04/07/27 03:00:00 AM,103.563,4.727
640,04/07/27 04:00:00 AM,103.530,4.727
641,04/07/27 05:00:00 AM,103.579,4.727
642,04/07/27 06:00:00 AM,103.595,4.727
643,04/07/27 07:00:00 AM,103.644,4.727
644,04/07/27 08:00:00 AM,103.692,4.727
645,04/07/27 09:00:00 AM,103.725,4.727
646,04/07/27 10:00:00 AM,103.757,4.727
647,04/07/27 11:00:00 AM,103.806,4.727
648,04/07/27 12:00:00 PM,103.822,4.727
649,04/07/27 01:00:00 PM,103.806,4.727
650,04/07/27 02:00:00 PM,103.822,4.727
651,04/07/27 03:00:00 PM,103.822,4.727
652,04/07/27 04:00:00 PM,103.822,4.727
653,04/07/27 05:00:00 PM,103.838,4.727
654,04/07/27 06:00:00 PM,103.854,4.727
655,04/07/27 07:00:00 PM,103.887,4.727
656,04/07/27 08:00:00 PM,103.919,4.727
657,04/07/27 09:00:00 PM,103.984,4.727
658,04/07/27 10:00:00 PM,103.984,4.727
659,04/07/27 11:00:00 PM,103.984,4.727
660,04/08/27 12:00:00 AM,104.016,4.727
661,04/08/27 01:00:00 AM,104.033,4.727
662,04/08/27 02:00:00 AM,104.016,4.727
663,04/08/27 03:00:00 AM,104.016,4.727
664,04/08/27 04:00:00 AM,104.049,4.727
665,04/08/27 05:00:00 AM,104.049,4.727
666,04/08/27 06:00:00 AM,104.065,4.727
667,04/08/27 07:00:00 AM,104.081,4.727
668,04/08/27 08:00:00 AM,104.033,4.727
669,04/08/27 09:00:00 AM,104.000,4.727
670,04/08/27 10:00:00 AM,103.968,4.727
671,04/08/27 11:00:00 AM,103.935,4.727
672,04/08/27 12:00:00 PM,103.854,4.727
673,04/08/27 01:00:00 PM,103.806,4.727
674,04/08/27 02:00:00 PM,103.741,4.727
675,04/08/27 03:00:00 PM,103.644,4.727
676,04/08/27 04:00:00 PM,103.644,4.727
677,04/08/27 05:00:00 PM,103.644,4.727
678,04/08/27 06:00:00 PM,103.644,4.727
679,04/08/27 07:00:00 PM,103.660,4.727
680,04/08/27 08:00:00 PM,103.709,4.727
681,04/08/27 09:00:00 PM,103.741,4.727
682,04/08/27 10:00:00 PM,103.773,4.727
683,04/08/27 11:00:00 PM,103.790,4.727
684,04/09/27 12:00:00 AM,103.822,4.727
685,04/09/27 01:00:00 AM,103.871,4.727
686,04/09/27 02:00:00 AM,103.903,4.727
687,04/09/27 03:00:00 AM,103.903,4.727
688,04/09/27 04:00:00 AM,103.903,4.727
689,04/09/27 05:00:00 AM,103.919,4.727
690,04/09/27 06:00:00 AM,103.935,4.727
691,04/09/27 07:00:00 AM,103.952,4.727
692,04/09/27 08:00:00 AM,103.952,4.727
693,04/09/27 09:00:00 AM,103.903,4.727
694,04/09/27 10:00:00 AM,103.887,4.727
695,04/09/27 11:00:00 AM,103.838,4.727
696,04/09/27 12:00:00 PM,103.806,4.727
697,04/09/27 01:00:00 PM,103.725,4.727
698,04/09/27 02:00:00 PM,103.692,4.727
699,04/09/27 03:00:00 PM,103.644,4.727
700,04/09/27 04:00:00 PM,103.579,4.727
701,04/09/27 05:00:00 PM,103.563,4.727
702,04/09/27 06:00:00 PM,103.530,4.727
703,04/09/27 07:00:00 PM,103.530,4.727
704,04/09/27 08:00:00 PM,103.547,4.727
705,04/09/27 09:00:00 PM,103.595,4.727
706,04/09/27 10:00:00 PM,103.595,4.727
707,04/09/27 11:00:00 PM,103.595,4.727
708,04/10/27 12:00:00 AM,103.579,4.727
709,04/10/27 01:00:00 AM,103.530,4.727
710,04/10/27 02:00:00 AM,103.482,4.727
711,04/10/27 03:00:00 AM,103.449,4.727
712,04/10/27 04:00:00 AM,103.433,4.727
713,04/10/27 05:00:00 AM,103.401,4.727
714,04/10/27 06:00:00 AM,103.368,4.727
715,04/10/27 07:00:00 AM,103.320,4.727
716,04/10/27 08:00:00 AM,103.287,4.727
717,04/10/27 09:00:00 AM,103.239,4.727
718,04/10/27 10:00:00 AM,103.190,4.727
719,04/10/27 11:00:00 AM,103.093,4.727
720,04/10/27 12:00:00 PM,103.045,4.727
721,04/10/27 01:00:00 PM,102.980,4.727
722,04/10/27 02:00:00 PM,102.883,4.727
723,04/10/27 03:00:00 PM,102.769,4.727
724,04/10/27 04:00:00 PM,102.721,4.727
725,04/10/27 05:00:00 PM,102.672,4.727
726,04/10/27 06:00:00 PM,102.624,4.727
727,04/10/27 07:00:00 PM,102.607,4.727
728,04/10/27 08:00:00 PM,102.640,4.727
729,04/10/27 09:00:00 PM,102.624,4.727
730,04/10/27 10:00:00 PM,102.559,4.727
731,04/10/27 11:00:00 PM,102.543,4.727
732,04/11/27 12:00:00 AM,102.526,4.727
733,04/11/27 01:00:00 AM,102.478,4.727
734,04/11/27 02:00:00 AM,102.445,4.727
735,04/11/27 03:00:00 AM,102.413,4.727
736,04/11/27 04:00:00 AM,102.413,4.727
737,04/11/27 05:00:00 AM,102.413,4.727
738,04/11/27 06:00:00 AM,102.478,4.727
739,04/11/27 07:00:00 AM,102.462,4.727
740,04/11/27 08:00:00 AM,102.445,4.727
741,04/11/27 09:00:00 AM,102.478,4.727
742,04/11/27 10:00:00 AM,102.478,4.727
743,04/11/27 11:00:00 AM,102.478,4.727
744,04/11/27 12:00:00 PM,102.478,4.727
745,04/11/27 01:00:00 PM,102.494,4.727
746,04/11/27 02:00:00 PM,102.510,4.727
747,04/11/27 03:00:00 PM,102.510,4.727
748,04/11/27 04:00:00 PM,102.478,4.727
749,04/11/27 05:00:00 PM,102.462,4.727
750,04/11/27 06:00:00 PM,102.462,4.727
751,04/11/27 07:00:00 PM,102.462,4.727
752,04/11/27 08:00:00 PM,102.510,4.727
753,04/11/27 09:00:00 PM,102.478,4.727
754,04/11/27 10:00:00 PM,102.462,4.727
755,04/11/27 11:00:00 PM,102.462,4.727
756,04/12/27 12:00:00 AM,102.462,4.727
757,04/12/27 01:00:00 AM,102.381,4.727
758,04/12/27 02:00:00 AM,102.348,4.727
759,04/12/27 03:00:00 AM,102.316,4.727
760,04/12/27 04:00:00 AM,102.332,4.727
761,04/12/27 05:00:00 AM,102.364,4.727
762,04/12/27 06:00:00 AM,102.381,4.727
763,04/12/27 07:00:00 AM,102.381,4.727
764,04/12/27 08:00:00 AM,102.397,4.727
765,04/12/27 09:00:00 AM,102.364,4.727
766,04/12/27 10:00:00 AM,102.348,4.727
767,04/12/27 11:00:00 AM,102.300,4.727
768,04/12/27 12:00:00 PM,102.235,4.727
769,04/12/27 01:00:00 PM,102.203,4.727
770,04/12/27 02:00:00 PM,102.203,4.727
771,04/12/27 03:00:00 PM,102.251,4.727
772,04/12/27 04:00:00 PM,102.284,4.727
773,04/12/27 05:00:00 PM,102.381,4.727
774,04/12/27 06:00:00 PM,102.429,4.727
775,04/12/27 07:00:00 PM,102.478,4.727
776,04/12/27 08:00:00 PM,102.559,4.727
777,04/12/27 09:00:00 PM,102.591,4.727
778,04/12/27 10:00:00 PM,102.591,4.727
779,04/12/27 11:00:00 PM,102.624,4.727
780,04/13/27 12:00:00 AM,102.640,4.727
781,04/13/27 01:00:00 AM,102.688,4.727
782,04/13/27 02:00:00 AM,102.721,4.727
783,04/13/27 03:00:00 AM,102.785,4.727
784,04/13/27 04:00:00 AM,102.850,4.727
785,04/13/27 05:00:00 AM,102.866,4.727
786,04/13/27 06:00:00 AM,102.931,4.727
787,04/13/27 07:00:00 AM,102.980,4.727
788,04/13/27 08:00:00 AM,103.077,4.727
789,04/13/27 09:00:00 AM,103.125,4.727
790,04/13/27 10:00:00 AM,103.158,4.727
791,04/13/27 11:00:00 AM,103.158,4.727
792,04/13/27 12:00:00 PM,103.142,4.727
793,04/13/27 01:00:00 PM,103.125,4.727
794,04/13/27 02:00:00 PM,103.125,4.727
795,04/13/27 03:00:00 PM,103.142,4.727
796,04/13/27 04:00:00 PM,103.192,4.831
797,04/13/27 05:00:00 PM,103.190,4.727
798,04/13/27 06:00:00 PM,103.192,4.831
799,04/13/27 07:00:00 PM,103.176,4.831
800,04/13/27 08:00:00 PM,103.224,4.831
801,04/13/27 09:00:00 PM,103.240,4.831
802,04/13/27 10:00:00 PM,103.240,4.831
803,04/13/27 11:00:00 PM,103.240,4.831
804,04/14/27 12:00:00 AM,103.240,4.831
805,04/14/27 01:00:00 AM,103.192,4.831
806,04/14/27 02:00:00 AM,103.192,4.831
807,04/14/27 03:00:00 AM,103.159,4.831
808,04/14/27 04:00:00 AM,103.111,4.831
809,04/14/27 05:00:00 AM,103.062,4.831
810,04/14/27 06:00:00 AM,103.046,4.831
811,04/14/27 07:00:00 AM,103.046,4.831
812,04/14/27 08:00:00 AM,102.998,4.831
813,04/14/27 09:00:00 AM,103.014,4.831
814,04/14/27 10:00:00 AM,102.965,4.831
815,04/14/27 11:00:00 AM,102.917,4.831
816,04/14/27 12:00:00 PM,102.884,4.831
817,04/14/27 01:00:00 PM,102.852,4.831
818,04/14/27 02:00:00 PM,102.787,4.831
819,04/14/27 03:00:00 PM,102.722,4.831
820,04/14/27 04:00:00 PM,102.674,4.831
821,04/14/27 05:00:00 PM,102.674,4.831
822,04/14/27 06:00:00 PM,102.577,4.831
823,04/14/27 07:00:00 PM,102.560,4.831
824,04/14/27 08:00:00 PM,102.544,4.831
825,04/14/27 09:00:00 PM,102.512,4.831
826,04/14/27 10:00:00 PM,102.479,4.831
827,04/14/27 11:00:00 PM,102.431,4.831
828,04/15/27 12:00:00 AM,102.415,4.831
829,04/15/27 01:00:00 AM,102.415,4.831
830,04/15/27 02:00:00 AM,102.415,4.831
831,04/15/27 03:00:00 AM,102.463,4.831
832,04/15/27 04:00:00 AM,102.382,4.831
833,04/15/27 05:00:00 AM,102.366,4.831
834,04/15/27 06:00:00 AM,102.382,4.831
835,04/15/27 07:00:00 AM,102.415,4.831
836,04/15/27 08:00:00 AM,102.463,4.831
837,04/15/27 09:00:00 AM,102.512,4.831
838,04/15/27 10:00:00 AM,102.560,4.831
839,04/15/27 11:00:00 AM,102.577,4.831
840,04/15/27 12:00:00 PM,102.593,4.831
841,04/15/27 01:00:00 PM,102.625,4.831
842,04/15/27 02:00:00 PM,102.625,4.831
843,04/15/27 03:00:00 PM,102.690,4.831
844,04/15/27 04:00:00 PM,102.738,4.831
845,04/15/27 05:00:00 PM,102.803,4.831
846,04/15/27 06:00:00 PM,102.771,4.831
847,04/15/27 07:00:00 PM,102.819,4.831
848,04/15/27 08:00:00 PM,102.819,4.831
849,04/15/27 09:00:00 PM,102.868,4.831
850,04/15/27 10:00:00 PM,102.917,4.831
851,04/15/27 11:00:00 PM,102.998,4.831
852,04/16/27 12:00:00 AM,103.062,4.831
853,04/16/27 01:00:00 AM,103.095,4.831
854,04/16/27 02:00:00 AM,103.143,4.831
855,04/16/27 03:00:00 AM,103.192,4.831
856,04/16/27 04:00:00 AM,103.257,4.831
857,04/16/27 05:00:00 AM,103.354,4.831
858,04/16/27 06:00:00 AM,103.419,4.831
859,04/16/27 07:00:00 AM,103.467,4.831
860,04/16/27 08:00:00 AM,103.516,4.831
861,04/16/27 09:00:00 AM,103.516,4.831
862,04/16/27 10:00:00 AM,103.597,4.831
863,04/16/27 11:00:00 AM,103.645,4.831
864,04/16/27 12:00:00 PM,103.678,4.831
865,04/16/27 01:00:00 PM,103.710,4.831
866,04/16/27 02:00:00 PM,103.775,4.831
867,04/16/27 03:00:00 PM,103.791,4.831
868,04/16/27 04:00:00 PM,103.824,4.831
869,04/16/27 05:00:00 PM,103.824,4.831
870,04/16/27 06:00:00 PM,103.824,4.831
871,04/16/27 07:00:00 PM,103.840,4.831
872,04/16/27 08:00:00 PM,103.840,4.831
873,04/16/27 09:00:00 PM,103.856,4.831
874,04/16/27 10:00:00 PM,103.840,4.831
875,04/16/27 11:00:00 PM,103.856,4.831
876,04/17/27 12:00:00 AM,103.856,4.831
877,04/17/27 01:00:00 AM,103.824,4.831
878,04/17/27 02:00:00 AM,103.856,4.831
879,04/17/27 03:00:00 AM,103.840,4.831
880,04/17/27 04:00:00 AM,103.824,4.831
881,04/17/27 05:00:00 AM,103.856,4.831
882,04/17/27 06:00:00 AM,103.905,4.831
883,04/17/27 07:00:00 AM,103.921,4.831
884,04/17/27 08:00:00 AM,103.953,4.831
885,04/17/27 09:00:00 AM,103.921,4.831
886,04/17/27 10:00:00 AM,103.888,4.831
887,04/17/27 11:00:00 AM,103.872,4.831
888,04/17/27 12:00:00 PM,103.840,4.831
889,04/17/27 01:00:00 PM,103.840,4.831
890,04/17/27 02:00:00 PM,103.775,4.831
891,04/17/27 03:00:00 PM,103.726,4.831
892,04/17/27 04:00:00 PM,103.694,4.831
893,04/17/27 05:00:00 PM,103.662,4.831
894,04/17/27 06:00:00 PM,103.629,4.831
895,04/17/27 07:00:00 PM,103.629,4.831
896,04/17/27 08:00:00 PM,103.662,4.831
897,04/17/27 09:00:00 PM,103.694,4.831
898,04/17/27 10:00:00 PM,103.678,4.831
899,04/17/27 11:00:00 PM,103.678,4.831
900,04/18/27 12:00:00 AM,103.710,4.831
901,04/18/27 01:00:00 AM,103.710,4.831
902,04/18/27 02:00:00 AM,103.645,4.831
903,04/18/27 03:00:00 AM,103.629,4.831
904,04/18/27 04:00:00 AM,103.613,4.831
905,04/18/27 05:00:00 AM,103.581,4.831
906,04/18/27 06:00:00 AM,103.564,4.831
907,04/18/27 07:00:00 AM,103.581,4.831
908,04/18/27 08:00:00 AM,103.564,4.831
909,04/18/27 09:00:00 AM,103.516,4.831
910,04/18/27 10:00:00 AM,103.451,4.831
911,04/18/27 11:00:00 AM,103.435,4.831
912,04/18/27 12:00:00 PM,103.386,4.831
913,04/18/27 01:00:00 PM,103.305,4.831
914,04/18/27 02:00:00 PM,103.224,4.831
915,04/18/27 03:00:00 PM,103.159,4.831
916,04/18/27 04:00:00 PM,103.095,4.831
917,04/18/27 05:00:00 PM,103.046,4.831
918,04/18/27 06:00:00 PM,103.030,4.831
919,04/18/27 07:00:00 PM,103.032,4.934
920,04/18/27 08:00:00 PM,103.095,4.831
921,04/18/27 09:00:00 PM,103.127,4.831
922,04/18/27 10:00:00 PM,103.111,4.831
923,04/18/27 11:00:00 PM,103.112,4.934
924,04/19/27 12:00:00 AM,103.143,4.831
925,04/19/27 01:00:00 AM,103.161,4.934
926,04/19/27 02:00:00 AM,103.112,4.934
927,04/19/27 03:00:00 AM,103.112,4.934
928,04/19/27 04:00:00 AM,103.080,4.934
929,04/19/27 05:00:00 AM,103.064,4.934
930,04/19/27 06:00:00 AM,103.048,4.934
931,04/19/27 07:00:00 AM,103.064,4.934
932,04/19/27 08:00:00 AM,103.032,4.934
933,04/19/27 09:00:00 AM,102.999,4.934
934,04/19/27 10:00:00 AM,102.967,4.934
935,04/19/27 11:00:00 AM,102.918,4.934
936,04/19/27 12:00:00 PM,102.837,4.934
937,04/19/27 01:00:00 PM,102.805,4.934
938,04/19/27 02:00:00 PM,102.789,4.934
939,04/19/27 03:00:00 PM,102.740,4.934
940,04/19/27 04:00:00 PM,102.659,4.934
941,04/19/27 05:00:00 PM,102.659,4.934
942,04/19/27 06:00:00 PM,102.627,4.934
943,04/19/27 07:00:00 PM,102.627,4.934
944,04/19/27 08:00:00 PM,102.691,4.934
945,04/19/27 09:00:00 PM,102.724,4.934
946,04/19/27 10:00:00 PM,102.740,4.934
947,04/19/27 11:00:00 PM,102.708,4.934
948,04/20/27 12:00:00 AM,102.756,4.934
949,04/20/27 01:00:00 AM,102.708,4.934
950,04/20/27 02:00:00 AM,102.659,4.934
951,04/20/27 03:00:00 AM,102.643,4.934
952,04/20/27 04:00:00 AM,102.643,4.934
953,04/20/27 05:00:00 AM,102.610,4.934
954,04/20/27 06:00:00 AM,102.610,4.934
955,04/20/27 07:00:00 AM,102.643,4.934
956,04/20/27 08:00:00 AM,102.643,4.934
957,04/20/27 09:00:00 AM,102.594,4.934
958,04/20/27 10:00:00 AM,102.530,4.934
