"Plot Title: Site ATM, ID 1, 22332694"
"#","Date Time, GMT-08:00","Abs Pres, kPa (LGR S/N: 22332694, SEN S/N: 22332694)","Temp, °C (LGR S/N: 22332694, SEN S/N: 22332694)"
548,04/03/27 09:00:00 AM,95.061,5.116
549,04/03/27 10:00:00 AM,94.840,8.367
550,04/03/27 11:00:00 AM,94.848,8.962
551,04/03/27 12:00:00 PM,94.847,13.794
552,04/03/27 01:00:00 PM,94.959,11.628
553,04/03/27 02:00:00 PM,94.920,11.135
554,04/03/27 03:00:00 PM,94.875,13.099
555,04/03/27 04:00:00 PM,94.698,13.309
556,04/03/27 05:00:00 PM,94.763,12.031
557,04/03/27 06:00:00 PM,94.808,11.026
558,04/03/27 07:00:00 PM,94.808,8.228
559,04/03/27 08:00:00 PM,95.093,5.799
560,04/03/27 09:00:00 PM,95.048,3.805
561,04/03/27 10:00:00 PM,95.067,2.056
562,04/03/27 11:00:00 PM,95.092,0.816
563,04/04/27 12:00:00 AM,95.022,-0.335
564,04/04/27 01:00:00 AM,94.912,-0.480
565,04/04/27 02:00:00 AM,95.021,-0.803
566,04/04/27 03:00:00 AM,95.131,-1.234
567,04/04/27 04:00:00 AM,95.056,-1.440
568,04/04/27 05:00:00 AM,95.037,-2.375
569,04/04/27 06:00:00 AM,95.081,-1.980
570,04/04/27 07:00:00 AM,94.988,-1.993
571,04/04/27 08:00:00 AM,95.204,-1.198
572,04/04/27 09:00:00 AM,95.060,0.715
573,04/04/27 10:00:00 AM,95.057,3.723
574,04/04/27 11:00:00 AM,94.974,9.123
575,04/04/27 12:00:00 PM,95.021,15.892
576,04/04/27 01:00:00 PM,94.833,15.344
577,04/04/27 02:00:00 PM,94.729,15.939
578,04/04/27 03:00:00 PM,94.761,16.530
579,04/04/27 04:00:00 PM,94.534,16.723
580,04/04/27 05:00:00 PM,94.673,14.503
581,04/04/27 06:00:00 PM,94.732,12.116
582,04/04/27 07:00:00 PM,94.540,8.992
583,04/04/27 08:00:00 PM,94.674,6.858
584,04/04/27 09:00:00 PM,94.685,5.803
585,04/04/27 10:00:00 PM,94.695,4.921
586,04/04/27 11:00:00 PM,94.767,4.256
587,04/05/27 12:00:00 AM,94.672,3.227
588,04/05/27 01:00:00 AM,94.720,2.093
589,04/05/27 02:00:00 AM,94.640,1.416
590,04/05/27 03:00:00 AM,94.641,0.490
591,04/05/27 04:00:00 AM,94.570,0.239
592,04/05/27 05:00:00 AM,94.521,0.021
593,04/05/27 06:00:00 AM,94.567,-0.274
594,04/05/27 07:00:00 AM,94.592,0.822
595,04/05/27 08:00:00 AM,94.660,1.952
596,04/05/27 09:00:00 AM,94.439,4.553
597,04/05/27 10:00:00 AM,94.566,8.679
598,04/05/27 11:00:00 AM,94.476,12.534
599,04/05/27 12:00:00 PM,94.287,15.590
600,04/05/27 01:00:00 PM,94.292,15.367
601,04/05/27 02:00:00 PM,94.261,17.499
602,04/05/27 03:00:00 PM,94.114,17.628
603,04/05/27 04:00:00 PM,94.101,17.805
604,04/05/27 05:00:00 PM,94.114,16.130
605,04/05/27 06:00:00 PM,94.032,14.460
606,04/05/27 07:00:00 PM,94.230,11.169
607,04/05/27 08:00:00 PM,94.119,8.896
608,04/05/27 09:00:00 PM,94.125,7.336
609,04/05/27 10:00:00 PM,94.148,5.998
610,04/05/27 11:00:00 PM,94.240,4.941
611,04/06/27 12:00:00 AM,94.373,3.991
612,04/06/27 01:00:00 AM,94.191,2.653
613,04/06/27 02:00:00 AM,94.120,2.277
614,04/06/27 03:00:00 AM,94.054,1.308
615,04/06/27 04:00:00 AM,94.288,0.604
616,04/06/27 05:00:00 AM,94.136,-0.126
617,04/06/27 06:00:00 AM,94.190,-0.055
618,04/06/27 07:00:00 AM,94.218,-0.113
619,04/06/27 08:00:00 AM,94.242,1.376
620,04/06/27 09:00:00 AM,94.043,4.046
621,04/06/27 10:00:00 AM,93.840,8.179
622,04/06/27 11:00:00 AM,93.820,13.963
623,04/06/27 12:00:00 PM,93.837,22.105
624,04/06/27 01:00:00 PM,93.813,21.324
625,04/06/27 02:00:00 PM,93.576,21.355
626,04/06/27 03:00:00 PM,93.595,21.144
627,04/06/27 04:00:00 PM,93.817,20.589
628,04/06/27 05:00:00 PM,93.606,18.672
629,04/06/27 06:00:00 PM,93.819,17.144
630,04/06/27 07:00:00 PM,93.567,14.670
631,04/06/27 08:00:00 PM,93.650,12.302
632,04/06/27 09:00:00 PM,93.672,12.699
633,04/06/27 10:00:00 PM,93.571,13.343
634,04/06/27 11:00:00 PM,93.459,12.371
635,04/07/27 12:00:00 AM,93.547,11.850
636,04/07/27 01:00:00 AM,93.457,11.106
637,04/07/27 02:00:00 AM,93.516,10.494
638,04/07/27 03:00:00 AM,93.547,9.950
639,04/07/27 04:00:00 AM,93.523,9.115
640,04/07/27 05:00:00 AM,93.563,8.203
641,04/07/27 06:00:00 AM,93.538,7.625
642,04/07/27 07:00:00 AM,93.649,7.880
643,04/07/27 08:00:00 AM,93.550,8.126
644,04/07/27 09:00:00 AM,93.613,8.992
645,04/07/27 10:00:00 AM,93.821,9.688
646,04/07/27 11:00:00 AM,93.805,10.461
647,04/07/27 12:00:00 PM,93.770,13.841
648,04/07/27 01:00:00 PM,93.725,12.584
649,04/07/27 02:00:00 PM,93.893,13.154
650,04/07/27 03:00:00 PM,93.716,12.988
651,04/07/27 04:00:00 PM,93.642,12.165
652,04/07/27 05:00:00 PM,93.937,11.541
653,04/07/27 06:00:00 PM,93.727,10.164
654,04/07/27 07:00:00 PM,93.826,6.977
655,04/07/27 08:00:00 PM,93.884,4.902
656,04/07/27 09:00:00 PM,94.032,3.450
657,04/07/27 10:00:00 PM,94.192,1.644
658,04/07/27 11:00:00 PM,94.118,0.047
659,04/08/27 12:00:00 AM,94.010,-0.914
660,04/08/27 01:00:00 AM,94.039,-1.045
661,04/08/27 02:00:00 AM,94.057,-1.124
662,04/08/27 03:00:00 AM,94.134,-1.670
663,04/08/27 04:00:00 AM,94.196,-2.093
664,04/08/27 05:00:00 AM,94.347,-2.746
665,04/08/27 06:00:00 AM,94.204,-2.897
666,04/08/27 07:00:00 AM,93.833,-2.347
667,04/08/27 08:00:00 AM,94.133,-1.367
668,04/08/27 09:00:00 AM,94.150,0.687
669,04/08/27 10:00:00 AM,94.131,5.127
670,04/08/27 11:00:00 AM,94.086,10.595
671,04/08/27 12:00:00 PM,93.917,15.288
672,04/08/27 01:00:00 PM,93.922,14.557
673,04/08/27 02:00:00 PM,93.813,15.163
674,04/08/27 03:00:00 PM,93.825,15.784
675,04/08/27 04:00:00 PM,93.689,15.817
676,04/08/27 05:00:00 PM,93.859,15.108
677,04/08/27 06:00:00 PM,93.775,12.541
678,04/08/27 07:00:00 PM,93.640,8.748
679,04/08/27 08:00:00 PM,93.799,5.753
680,04/08/27 09:00:00 PM,93.771,3.390
681,04/08/27 10:00:00 PM,93.850,1.879
682,04/08/27 11:00:00 PM,94.084,0.395
683,04/09/27 12:00:00 AM,93.915,-0.485
684,04/09/27 01:00:00 AM,94.127,-0.972
685,04/09/27 02:00:00 AM,94.024,-1.553
686,04/09/27 03:00:00 AM,94.113,-1.663
687,04/09/27 04:00:00 AM,94.089,-2.228
688,04/09/27 05:00:00 AM,94.210,-2.632
689,04/09/27 06:00:00 AM,94.151,-3.234
690,04/09/27 07:00:00 AM,93.988,-2.739
691,04/09/27 08:00:00 AM,94.212,-1.263
692,04/09/27 09:00:00 AM,94.032,1.085
693,04/09/27 10:00:00 AM,94.064,6.269
694,04/09/27 11:00:00 AM,94.099,13.440
695,04/09/27 12:00:00 PM,94.001,18.194
696,04/09/27 01:00:00 PM,93.898,17.456
697,04/09/27 02:00:00 PM,93.876,17.872
698,04/09/27 03:00:00 PM,93.702,17.902
699,04/09/27 04:00:00 PM,93.763,17.725
700,04/09/27 05:00:00 PM,93.893,16.593
701,04/09/27 06:00:00 PM,93.806,12.981
702,04/09/27 07:00:00 PM,93.625,9.120
703,04/09/27 08:00:00 PM,93.578,6.381
704,04/09/27 09:00:00 PM,93.849,4.487
705,04/09/27 10:00:00 PM,94.000,2.778
706,04/09/27 11:00:00 PM,93.854,1.837
707,04/10/27 12:00:00 AM,94.070,0.691
708,04/10/27 01:00:00 AM,93.824,0.230
709,04/10/27 02:00:00 AM,93.811,-0.462
710,04/10/27 03:00:00 AM,93.736,-0.697
711,04/10/27 04:00:00 AM,93.747,-1.015
712,04/10/27 05:00:00 AM,93.692,-0.887
713,04/10/27 06:00:00 AM,93.588,-0.766
714,04/10/27 07:00:00 AM,93.536,0.656
715,04/10/27 08:00:00 AM,93.483,2.339
716,04/10/27 09:00:00 AM,93.532,4.606
717,04/10/27 10:00:00 AM,93.284,7.627
718,04/10/27 11:00:00 AM,93.428,12.287
719,04/10/27 12:00:00 PM,93.122,14.149
720,04/10/27 01:00:00 PM,93.230,14.158
721,04/10/27 02:00:00 PM,93.077,16.144
722,04/10/27 03:00:00 PM,93.054,16.668
723,04/10/27 04:00:00 PM,92.954,17.171
724,04/10/27 05:00:00 PM,93.028,15.157
725,04/10/27 06:00:00 PM,92.966,13.235
726,04/10/27 07:00:00 PM,92.821,10.379
727,04/10/27 08:00:00 PM,92.947,7.569
728,04/10/27 09:00:00 PM,92.960,5.481
729,04/10/27 10:00:00 PM,92.891,4.175
730,04/10/27 11:00:00 PM,93.072,2.912
731,04/11/27 12:00:00 AM,92.858,2.927
732,04/11/27 01:00:00 AM,92.717,3.523
733,04/11/27 02:00:00 AM,92.718,3.805
734,04/11/27 03:00:00 AM,92.678,4.229
735,04/11/27 04:00:00 AM,92.679,4.102
736,04/11/27 05:00:00 AM,92.892,4.018
737,04/11/27 06:00:00 AM,92.846,4.402
738,04/11/27 07:00:00 AM,92.841,4.908
739,04/11/27 08:00:00 AM,92.715,6.502
740,04/11/27 09:00:00 AM,92.840,8.721
741,04/11/27 10:00:00 AM,92.811,9.387
742,04/11/27 11:00:00 AM,92.837,10.812
743,04/11/27 12:00:00 PM,92.820,12.096
744,04/11/27 01:00:00 PM,92.837,12.323
745,04/11/27 02:00:00 PM,92.866,11.280
746,04/11/27 03:00:00 PM,92.786,12.530
747,04/11/27 04:00:00 PM,93.024,12.661
748,04/11/27 05:00:00 PM,92.712,12.302
749,04/11/27 06:00:00 PM,92.903,11.604
750,04/11/27 07:00:00 PM,92.821,7.992
751,04/11/27 08:00:00 PM,93.069,5.610
752,04/11/27 09:00:00 PM,92.827,4.050
753,04/11/27 10:00:00 PM,92.924,3.005
754,04/11/27 11:00:00 PM,92.957,2.013
755,04/12/27 12:00:00 AM,92.925,0.978
756,04/12/27 01:00:00 AM,92.909,0.404
757,04/12/27 02:00:00 AM,92.913,-0.175
758,04/12/27 03:00:00 AM,92.809,-0.607
759,04/12/27 04:00:00 AM,92.789,-0.686
760,04/12/27 05:00:00 AM,92.806,-0.550
761,04/12/27 06:00:00 AM,92.858,0.479
762,04/12/27 07:00:00 AM,92.812,1.439
763,04/12/27 08:00:00 AM,92.902,3.458
764,04/12/27 09:00:00 AM,92.724,6.264
765,04/12/27 10:00:00 AM,92.780,9.027
766,04/12/27 11:00:00 AM,92.821,11.920
767,04/12/27 12:00:00 PM,92.698,13.895
768,04/12/27 01:00:00 PM,92.666,15.365
769,04/12/27 02:00:00 PM,92.506,16.900
770,04/12/27 03:00:00 PM,92.667,15.738
771,04/12/27 04:00:00 PM,92.763,14.569
772,04/12/27 05:00:00 PM,92.769,13.692
773,04/12/27 06:00:00 PM,92.924,12.195
774,04/12/27 07:00:00 PM,92.915,11.243
775,04/12/27 08:00:00 PM,93.063,9.825
776,04/12/27 09:00:00 PM,93.113,9.480
777,04/12/27 10:00:00 PM,93.116,8.327
778,04/12/27 11:00:00 PM,93.211,8.955
779,04/13/27 12:00:00 AM,93.066,8.389
780,04/13/27 01:00:00 AM,93.179,8.033
781,04/13/27 02:00:00 AM,93.223,7.674
782,04/13/27 03:00:00 AM,93.301,7.807
783,04/13/27 04:00:00 AM,93.361,7.374
784,04/13/27 05:00:00 AM,93.508,6.794
785,04/13/27 06:00:00 AM,93.315,6.670
786,04/13/27 07:00:00 AM,93.617,7.307
787,04/13/27 08:00:00 AM,93.651,7.584
788,04/13/27 09:00:00 AM,93.672,8.585
789,04/13/27 10:00:00 AM,93.666,9.894
790,04/13/27 11:00:00 AM,93.740,10.387
791,04/13/27 12:00:00 PM,93.749,12.361
792,04/13/27 01:00:00 PM,93.706,11.856
793,04/13/27 02:00:00 PM,93.710,12.191
794,04/13/27 03:00:00 PM,93.687,11.086
795,04/13/27 04:00:00 PM,93.700,10.795
796,04/13/27 05:00:00 PM,93.804,9.127
797,04/13/27 06:00:00 PM,93.958,8.444
798,04/13/27 07:00:00 PM,93.792,7.361
799,04/13/27 08:00:00 PM,93.798,6.448
800,04/13/27 09:00:00 PM,93.824,6.923
801,04/13/27 10:00:00 PM,93.888,6.851
802,04/13/27 11:00:00 PM,93.690,6.350
803,04/14/27 12:00:00 AM,93.830,6.388
804,04/14/27 01:00:00 AM,93.805,5.727
805,04/14/27 02:00:00 AM,93.712,5.187
806,04/14/27 03:00:00 AM,93.835,5.081
807,04/14/27 04:00:00 AM,93.759,5.038
808,04/14/27 05:00:00 AM,93.612,4.881
809,04/14/27 06:00:00 AM,93.623,5.547
810,04/14/27 07:00:00 AM,93.556,6.009
811,04/14/27 08:00:00 AM,93.588,6.946
812,04/14/27 09:00:00 AM,93.631,6.852
813,04/14/27 10:00:00 AM,93.697,7.103
814,04/14/27 11:00:00 AM,93.497,8.245
815,04/14/27 12:00:00 PM,93.435,7.144
816,04/14/27 01:00:00 PM,93.300,7.091
817,04/14/27 02:00:00 PM,93.447,6.880
818,04/14/27 03:00:00 PM,93.318,6.909
819,04/14/27 04:00:00 PM,93.347,6.949
820,04/14/27 05:00:00 PM,93.167,6.858
821,04/14/27 06:00:00 PM,93.232,5.589
822,04/14/27 07:00:00 PM,93.104,5.225
823,04/14/27 08:00:00 PM,93.093,4.702
824,04/14/27 09:00:00 PM,93.044,4.744
825,04/14/27 10:00:00 PM,93.019,4.151
826,04/14/27 11:00:00 PM,92.941,4.158
827,04/15/27 12:00:00 AM,92.868,3.968
828,04/15/27 01:00:00 AM,92.865,3.526
829,04/15/27 02:00:00 AM,92.685,2.313
830,04/15/27 03:00:00 AM,92.954,2.159
831,04/15/27 04:00:00 AM,92.906,2.289
832,04/15/27 05:00:00 AM,92.842,1.559
833,04/15/27 06:00:00 AM,92.766,1.528
834,04/15/27 07:00:00 AM,92.922,1.689
835,04/15/27 08:00:00 AM,92.903,1.554
836,04/15/27 09:00:00 AM,93.028,2.092
837,04/15/27 10:00:00 AM,92.887,2.764
838,04/15/27 11:00:00 AM,92.954,3.606
839,04/15/27 12:00:00 PM,93.049,5.243
840,04/15/27 01:00:00 PM,92.965,5.131
841,04/15/27 02:00:00 PM,93.152,5.501
842,04/15/27 03:00:00 PM,93.092,4.867
843,04/15/27 04:00:00 PM,93.338,3.041
844,04/15/27 05:00:00 PM,93.504,1.651
845,04/15/27 06:00:00 PM,93.286,0.987
846,04/15/27 07:00:00 PM,93.442,1.047
847,04/15/27 08:00:00 PM,93.484,0.644
848,04/15/27 09:00:00 PM,93.453,0.858
849,04/15/27 10:00:00 PM,93.532,0.128
850,04/15/27 11:00:00 PM,93.634,-0.630
851,04/16/27 12:00:00 AM,93.549,-1.017
852,04/16/27 01:00:00 AM,93.743,-0.870
853,04/16/27 02:00:00 AM,93.832,-0.136
854,04/16/27 03:00:00 AM,93.789,-1.051
855,04/16/27 04:00:00 AM,93.982,-1.818
856,04/16/27 05:00:00 AM,93.929,-2.052
857,04/16/27 06:00:00 AM,93.929,-1.347
858,04/16/27 07:00:00 AM,94.065,0.122
859,04/16/27 08:00:00 AM,94.171,1.122
860,04/16/27 09:00:00 AM,94.007,1.924
861,04/16/27 10:00:00 AM,94.246,2.553
862,04/16/27 11:00:00 AM,94.404,4.259
863,04/16/27 12:00:00 PM,94.265,5.691
864,04/16/27 01:00:00 PM,94.258,6.128
865,04/16/27 02:00:00 PM,94.318,5.338
866,04/16/27 03:00:00 PM,94.418,6.278
867,04/16/27 04:00:00 PM,94.440,6.697
868,04/16/27 05:00:00 PM,94.518,6.344
869,04/16/27 06:00:00 PM,94.473,5.830
870,04/16/27 07:00:00 PM,94.508,3.052
871,04/16/27 08:00:00 PM,94.435,0.662
872,04/16/27 09:00:00 PM,94.432,0.191
873,04/16/27 10:00:00 PM,94.599,-0.587
874,04/16/27 11:00:00 PM,94.571,0.750
875,04/17/27 12:00:00 AM,94.523,1.121
876,04/17/27 01:00:00 AM,94.536,3.578
877,04/17/27 02:00:00 AM,94.496,1.822
878,04/17/27 03:00:00 AM,94.527,0.447
879,04/17/27 04:00:00 AM,94.470,1.692
880,04/17/27 05:00:00 AM,94.573,0.410
881,04/17/27 06:00:00 AM,94.589,-0.223
882,04/17/27 07:00:00 AM,94.527,-0.323
883,04/17/27 08:00:00 AM,94.694,0.985
884,04/17/27 09:00:00 AM,94.617,3.517
885,04/17/27 10:00:00 AM,94.538,6.518
886,04/17/27 11:00:00 AM,94.382,9.066
887,04/17/27 12:00:00 PM,94.436,12.191
888,04/17/27 01:00:00 PM,94.506,11.806
889,04/17/27 02:00:00 PM,94.409,12.052
890,04/17/27 03:00:00 PM,94.270,12.212
891,04/17/27 04:00:00 PM,94.397,12.264
892,04/17/27 05:00:00 PM,94.325,11.633
893,04/17/27 06:00:00 PM,94.143,11.145
894,04/17/27 07:00:00 PM,94.361,7.679
895,04/17/27 08:00:00 PM,94.314,5.048
896,04/17/27 09:00:00 PM,94.441,3.229
897,04/17/27 10:00:00 PM,94.272,1.601
898,04/17/27 11:00:00 PM,94.512,0.781
899,04/18/27 12:00:00 AM,94.425,-0.391
900,04/18/27 01:00:00 AM,94.434,-0.512
901,04/18/27 02:00:00 AM,94.438,-0.604
902,04/18/27 03:00:00 AM,94.311,-0.714
903,04/18/27 04:00:00 AM,94.313,-0.337
904,04/18/27 05:00:00 AM,94.193,-0.448
905,04/18/27 06:00:00 AM,94.396,-0.367
906,04/18/27 07:00:00 AM,94.399,1.247
907,04/18/27 08:00:00 AM,94.228,2.688
908,04/18/27 09:00:00 AM,94.274,4.566
909,04/18/27 10:00:00 AM,94.050,10.417
910,04/18/27 11:00:00 AM,94.148,12.271
911,04/18/27 12:00:00 PM,94.032,15.142
912,04/18/27 01:00:00 PM,94.067,14.673
913,04/18/27 02:00:00 PM,93.953,15.850
914,04/18/27 03:00:00 PM,94.042,15.853
915,04/18/27 04:00:00 PM,93.865,15.862
916,04/18/27 05:00:00 PM,93.843,15.021
917,04/18/27 06:00:00 PM,93.831,12.723
918,04/18/27 07:00:00 PM,93.705,9.240
919,04/18/27 08:00:00 PM,93.787,6.759
920,04/18/27 09:00:00 PM,93.964,4.780
921,04/18/27 10:00:00 PM,93.993,3.438
922,04/18/27 11:00:00 PM,93.799,2.688
923,04/19/27 12:00:00 AM,93.781,1.605
924,04/19/27 01:00:00 AM,93.964,0.907
925,04/19/27 02:00:00 AM,93.845,0.015
926,04/19/27 03:00:00 AM,93.904,-0.241
927,04/19/27 04:00:00 AM,93.929,-0.859
928,04/19/27 05:00:00 AM,93.960,-0.944
929,04/19/27 06:00:00 AM,93.827,-0.734
930,04/19/27 07:00:00 AM,93.869,-0.073
931,04/19/27 08:00:00 AM,93.894,2.262
932,04/19/27 09:00:00 AM,93.749,5.983
933,04/19/27 10:00:00 AM,93.740,10.442
934,04/19/27 11:00:00 AM,93.698,13.385
935,04/19/27 12:00:00 PM,93.596,15.558
936,04/19/27 01:00:00 PM,93.641,17.919
937,04/19/27 02:00:00 PM,93.717,19.119
938,04/19/27 03:00:00 PM,93.560,18.915
939,04/19/27 04:00:00 PM,93.511,18.542
940,04/19/27 05:00:00 PM,93.547,16.561
941,04/19/27 06:00:00 PM,93.443,15.120
942,04/19/27 07:00:00 PM,93.515,11.897
943,04/19/27 08:00:00 PM,93.663,9.688
944,04/19/27 09:00:00 PM,93.488,7.376
945,04/19/27 10:00:00 PM,93.523,5.821
946,04/19/27 11:00:00 PM,93.646,5.049
947,04/20/27 12:00:00 AM,93.689,3.774
948,04/20/27 01:00:00 AM,93.658,2.435
949,04/20/27 02:00:00 AM,93.602,1.940
950,04/20/27 03:00:00 AM,93.558,1.211
951,04/20/27 04:00:00 AM,93.645,0.805
952,04/20/27 05:00:00 AM,93.449,0.527
953,04/20/27 06:00:00 AM,93.491,1.542
954,04/20/27 07:00:00 AM,93.573,3.716
955,04/20/27 08:00:00 AM,93.630,6.230
956,04/20/27 09:00:00 AM,93.455,9.036
957,04/20/27 10:00:00 AM,93.429,11.779
